TRACT,LON,LAT,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,TOWN_Ashland,TOWN_Bedford,TOWN_Belmont,TOWN_Beverly,TOWN_Boston Allston-Brighton,TOWN_Boston Back Bay,TOWN_Boston Beacon Hill,TOWN_Boston Charlestown,TOWN_Boston Dorchester,TOWN_Boston Downtown,TOWN_Boston East Boston,TOWN_Boston Forest Hills,TOWN_Boston Hyde Park,TOWN_Boston Mattapan,TOWN_Boston North End,TOWN_Boston Roxbury,TOWN_Boston Savin Hill,TOWN_Boston South Boston,TOWN_Boston West Roxbury,TOWN_Braintree,TOWN_Brookline,TOWN_Burlington,TOWN_Cambridge,TOWN_Canton,TOWN_Chelsea,TOWN_Cohasset,TOWN_Concord,TOWN_Danvers,TOWN_Dedham,TOWN_Dover,TOWN_Duxbury,TOWN_Everett,TOWN_Framingham,TOWN_Hamilton,TOWN_Hanover,TOWN_Hingham,TOWN_Holbrook,TOWN_Hull,TOWN_Lexington,TOWN_Lincoln,TOWN_Lynn,TOWN_Lynnfield,TOWN_Malden,TOWN_Manchester,TOWN_Marblehead,TOWN_Marshfield,TOWN_Medfield,TOWN_Medford,TOWN_Melrose,TOWN_Middleton,TOWN_Millis,TOWN_Milton,TOWN_Nahant,TOWN_Natick,TOWN_Needham,TOWN_Newton,TOWN_Norfolk,TOWN_North Reading,TOWN_Norwell,TOWN_Norwood,TOWN_Peabody,TOWN_Pembroke,TOWN_Quincy,TOWN_Randolph,TOWN_Reading,TOWN_Revere,TOWN_Rockland,TOWN_Salem,TOWN_Sargus,TOWN_Scituate,TOWN_Sharon,TOWN_Sherborn,TOWN_Somerville,TOWN_Stoneham,TOWN_Sudbury,TOWN_Swampscott,TOWN_Topsfield,TOWN_Wakefield,TOWN_Walpole,TOWN_Waltham,TOWN_Watertown,TOWN_Wayland,TOWN_Wellesley,TOWN_Wenham,TOWN_Weston,TOWN_Westwood,TOWN_Weymouth,TOWN_Wilmington,TOWN_Winchester,TOWN_Winthrop,TOWN_Woburn,MEDV
-1.0846344945169146,0.047639679832912896,-0.39601194102804477,1.3278042053140147,-0.48772236467012914,1.0159990707250288,-0.27259856706992697,0.5122956522307023,-1.3970692880273712,1.0214809410886183,-0.8054382242172036,1.6612452539705709,1.530926459469711,0.8065758349537706,-0.06299407883487118,-0.0629940788348712,-0.1267448501048956,-0.10954451150103321,-0.12674485010489558,-0.10954451150103323,-0.07722832842765419,-0.10954451150103323,-0.14907119849998599,-0.12674485010489558,-0.15585730003983933,8.443086774735546,-0.08926436853549036,-0.10954451150103323,-0.0629940788348712,-0.19752056530050852,-0.21821789023599242,-0.16238586255274187,-0.08926436853549036,-0.1267448501048956,-0.1558573000398393,-0.08926436853549036,-0.2510482226267169,-0.07722832842765419,-0.09990014975043672,-0.044499415948998484,-0.07722832842765419,-0.08926436853549036,-0.0999001497504367,-0.044499415948998484,-0.044499415948998484,-0.11844009503637035,-0.14199045856176623,-0.044499415948998484,-0.044499415948998484,-0.0629940788348712,-0.0629940788348712,-0.044499415948998484,-0.10954451150103323,-0.044499415948998484,-0.2132007163556105,-0.06299407883487118,-0.13456839120487699,-0.04449941594899848,-0.07722832842765417,-0.0629940788348712,-0.044499415948998484,-0.14907119849998599,-0.08926436853549036,-0.044499415948998484,-0.044499415948998484,-0.08926436853549036,-0.044499415948998484,-0.10954451150103323,-0.0999001497504367,-0.19205531989934396,-0.044499415948998484,-0.0629940788348712,-0.044499415948998484,-0.0999001497504367,-0.13456839120487696,-0.0629940788348712,-0.1558573000398393,-0.07722832842765419,-0.08926436853549036,-0.12674485010489558,-0.0629940788348712,-0.11844009503637035,-0.08926436853549036,-0.0629940788348712,-0.07722832842765419,-0.044499415948998484,-0.17478529162090872,-0.07722832842765419,-0.0629940788348712,-0.06299407883487118,-0.044499415948998484,-0.08926436853549036,-0.07722832842765417,-0.14907119849998599,-0.08926436853549036,-0.0629940788348712,-0.08926436853549036,-0.044499415948998484,-0.0629940788348712,-0.07722832842765417,-0.1267448501048956,-0.07722832842765419,-0.0999001497504367,-0.0999001497504367,-0.10954451150103321,
-0.46955004862611466,1.0605056036449987,1.2567170026225132,-0.3475060150690379,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.6420001896918579,-0.42939039153742736,0.3344494335851022,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.06299407883487118,-0.0629940788348712,-0.1267448501048956,-0.10954451150103321,-0.12674485010489558,-0.10954451150103323,-0.07722832842765419,-0.10954451150103323,-0.14907119849998599,-0.12674485010489558,-0.15585730003983933,-0.11844009503637039,-0.08926436853549036,-0.10954451150103323,-0.0629940788348712,-0.19752056530050852,-0.21821789023599242,-0.16238586255274187,-0.08926436853549036,-0.1267448501048956,-0.1558573000398393,-0.08926436853549036,-0.2510482226267169,-0.07722832842765419,-0.09990014975043672,-0.044499415948998484,-0.07722832842765419,-0.08926436853549036,-0.0999001497504367,-0.044499415948998484,-0.044499415948998484,-0.11844009503637035,-0.14199045856176623,-0.044499415948998484,-0.044499415948998484,-0.0629940788348712,-0.0629940788348712,-0.044499415948998484,-0.10954451150103323,-0.044499415948998484,4.690415759823431,-0.06299407883487118,-0.13456839120487699,-0.04449941594899848,-0.07722832842765417,-0.0629940788348712,-0.044499415948998484,-0.14907119849998599,-0.08926436853549036,-0.044499415948998484,-0.044499415948998484,-0.08926436853549036,-0.044499415948998484,-0.10954451150103323,-0.0999001497504367,-0.19205531989934396,-0.044499415948998484,-0.0629940788348712,-0.044499415948998484,-0.0999001497504367,-0.13456839120487696,-0.0629940788348712,-0.1558573000398393,-0.07722832842765419,-0.08926436853549036,-0.12674485010489558,-0.0629940788348712,-0.11844009503637035,-0.08926436853549036,-0.0629940788348712,-0.07722832842765419,-0.044499415948998484,-0.17478529162090872,-0.07722832842765419,-0.0629940788348712,-0.06299407883487118,-0.044499415948998484,-0.08926436853549036,-0.07722832842765417,-0.14907119849998599,-0.08926436853549036,-0.0629940788348712,-0.08926436853549036,-0.044499415948998484,-0.0629940788348712,-0.07722832842765417,-0.1267448501048956,-0.07722832842765419,-0.0999001497504367,-0.0999001497504367,-0.10954451150103321,21.6
1.0964491479284106,0.8016473400233951,-2.056842497147517,-0.41648392123384653,1.0144625185138687,-0.7407494523263074,-0.27259856706992697,-1.0089142718589768,-0.36134243049922327,-1.6100013778899942,1.352737665695832,-0.9828428567665056,-0.6190939459185945,-0.7192203916303548,-0.06299407883487118,-0.0629940788348712,-0.1267448501048956,-0.10954451150103321,-0.12674485010489558,-0.10954451150103323,-0.07722832842765419,-0.10954451150103323,-0.14907119849998599,-0.12674485010489558,-0.15585730003983933,-0.11844009503637039,-0.08926436853549036,-0.10954451150103323,-0.0629940788348712,-0.19752056530050852,-0.21821789023599242,-0.16238586255274187,-0.08926436853549036,-0.1267448501048956,-0.1558573000398393,-0.08926436853549036,-0.2510482226267169,-0.07722832842765419,-0.09990014975043672,-0.044499415948998484,-0.07722832842765419,-0.08926436853549036,-0.0999001497504367,-0.044499415948998484,-0.044499415948998484,-0.11844009503637035,-0.14199045856176623,-0.044499415948998484,-0.044499415948998484,-0.0629940788348712,15.874507866387544,-0.044499415948998484,-0.10954451150103323,-0.044499415948998484,-0.2132007163556105,-0.06299407883487118,-0.13456839120487699,-0.04449941594899848,-0.07722832842765417,-0.0629940788348712,-0.044499415948998484,-0.14907119849998599,-0.08926436853549036,-0.044499415948998484,-0.044499415948998484,-0.08926436853549036,-0.044499415948998484,-0.10954451150103323,-0.0999001497504367,-0.19205531989934396,-0.044499415948998484,-0.0629940788348712,-0.044499415948998484,-0.0999001497504367,-0.13456839120487696,-0.0629940788348712,-0.1558573000398393,-0.07722832842765419,-0.08926436853549036,-0.12674485010489558,-0.0629940788348712,-0.11844009503637035,-0.08926436853549036,-0.0629940788348712,-0.07722832842765419,-0.044499415948998484,-0.17478529162090872,-0.07722832842765419,-0.0629940788348712,-0.06299407883487118,-0.044499415948998484,-0.08926436853549036,-0.07722832842765417,-0.14907119849998599,-0.08926436853549036,-0.0629940788348712,-0.08926436853549036,-0.044499415948998484,-0.0629940788348712,-0.07722832842765417,-0.1267448501048956,-0.07722832842765419,-0.0999001497504367,-0.0999001497504367,-0.10954451150103321,
-1.3696913190865898,-0.07316084319040149,-0.3506429112023323,0.39996274918070607,-0.48772236467012914,1.0159990707250288,-0.27259856706992697,0.5122956522307023,-0.25876700581968165,0.5876419641759281,-0.8429448492643706,1.6612452539705709,1.530926459469711,0.8065758349537706,-0.06299407883487118,-0.0629940788348712,-0.1267448501048956,-0.10954451150103321,-0.12674485010489558,-0.10954451150103323,-0.07722832842765419,-0.10954451150103323,-0.14907119849998599,-0.12674485010489558,-0.15585730003983933,-0.11844009503637039,-0.08926436853549036,-0.10954451150103323,-0.0629940788348712,5.062763963228823,-0.21821789023599242,-0.16238586255274187,-0.08926436853549036,-0.1267448501048956,-0.1558573000398393,-0.08926436853549036,-0.2510482226267169,-0.07722832842765419,-0.09990014975043672,-0.044499415948998484,-0.07722832842765419,-0.08926436853549036,-0.0999001497504367,-0.044499415948998484,-0.044499415948998484,-0.11844009503637035,-0.14199045856176623,-0.044499415948998484,-0.044499415948998484,-0.0629940788348712,-0.0629940788348712,-0.044499415948998484,-0.10954451150103323,-0.044499415948998484,-0.2132007163556105,-0.06299407883487118,-0.13456839120487699,-0.04449941594899848,-0.07722832842765417,-0.0629940788348712,-0.044499415948998484,-0.14907119849998599,-0.08926436853549036,-0.044499415948998484,-0.044499415948998484,-0.08926436853549036,-0.044499415948998484,-0.10954451150103323,-0.0999001497504367,-0.19205531989934396,-0.044499415948998484,-0.0629940788348712,-0.044499415948998484,-0.0999001497504367,-0.13456839120487696,-0.0629940788348712,-0.1558573000398393,-0.07722832842765419,-0.08926436853549036,-0.12674485010489558,-0.0629940788348712,-0.11844009503637035,-0.08926436853549036,-0.0629940788348712,-0.07722832842765419,-0.044499415948998484,-0.17478529162090872,-0.07722832842765419,-0.0629940788348712,-0.06299407883487118,-0.044499415948998484,-0.08926436853549036,-0.07722832842765417,-0.14907119849998599,-0.08926436853549036,-0.0629940788348712,-0.08926436853549036,-0.044499415948998484,-0.0629940788348712,-0.07722832842765417,-0.1267448501048956,-0.07722832842765419,-0.0999001497504367,-0.0999001497504367,-0.10954451150103321,33.4
-0.46664870690021465,0.9078456020219775,0.9909841136434391,-0.33605372524790716,-0.48772236467012914,-0.4372580131280699,-0.27259856706992697,-0.14421743255530314,-0.7944386680350646,0.032897042877734275,0.0006927612705775703,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.06299407883487118,-0.0629940788348712,-0.1267448501048956,-0.10954451150103321,-0.12674485010489558,-0.10954451150103323,-0.07722832842765419,-0.10954451150103323,-0.14907119849998599,-0.12674485010489558,-0.15585730003983933,-0.11844009503637039,-0.08926436853549036,-0.10954451150103323,-0.0629940788348712,-0.19752056530050852,-0.21821789023599242,-0.16238586255274187,-0.08926436853549036,-0.1267448501048956,-0.1558573000398393,-0.08926436853549036,-0.2510482226267169,-0.07722832842765419,-0.09990014975043672,-0.044499415948998484,-0.07722832842765419,-0.08926436853549036,-0.0999001497504367,-0.044499415948998484,-0.044499415948998484,-0.11844009503637035,-0.14199045856176623,-0.044499415948998484,-0.044499415948998484,-0.0629940788348712,-0.0629940788348712,-0.044499415948998484,-0.10954451150103323,-0.044499415948998484,4.690415759823431,-0.06299407883487118,-0.13456839120487699,-0.04449941594899848,-0.07722832842765417,-0.0629940788348712,-0.044499415948998484,-0.14907119849998599,-0.08926436853549036,-0.044499415948998484,-0.044499415948998484,-0.08926436853549036,-0.044499415948998484,-0.10954451150103323,-0.0999001497504367,-0.19205531989934396,-0.044499415948998484,-0.0629940788348712,-0.044499415948998484,-0.0999001497504367,-0.13456839120487696,-0.0629940788348712,-0.1558573000398393,-0.07722832842765419,-0.08926436853549036,-0.12674485010489558,-0.0629940788348712,-0.11844009503637035,-0.08926436853549036,-0.0629940788348712,-0.07722832842765419,-0.044499415948998484,-0.17478529162090872,-0.07722832842765419,-0.0629940788348712,-0.06299407883487118,-0.044499415948998484,-0.08926436853549036,-0.07722832842765417,-0.14907119849998599,-0.08926436853549036,-0.0629940788348712,-0.08926436853549036,-0.044499415948998484,-0.0629940788348712,-0.07722832842765417,-0.1267448501048956,-0.07722832842765419,-0.0999001497504367,-0.0999001497504367,-0.10954451150103321,36.2
1.0848437810248106,0.7485482090240095,-1.779767350711986,-0.3981900490675855,-0.48772236467012914,-0.5481491159120413,-0.27259856706992697,-0.5329422853891227,0.20852103994267476,-1.9158222960415623,0.7705055445580599,-0.5230014462035358,-0.7200617550114154,0.5291583392112035,-0.06299407883487118,-0.0629940788348712,-0.1267448501048956,-0.10954451150103321,-0.12674485010489558,-0.10954451150103323,-0.07722832842765419,-0.10954451150103323,-0.14907119849998599,-0.12674485010489558,-0.15585730003983933,-0.11844009503637039,-0.08926436853549036,-0.10954451150103323,-0.0629940788348712,-0.19752056530050852,-0.21821789023599242,-0.16238586255274187,-0.08926436853549036,7.8898669190297515,-0.1558573000398393,-0.08926436853549036,-0.2510482226267169,-0.07722832842765419,-0.09990014975043672,-0.044499415948998484,-0.07722832842765419,-0.08926436853549036,-0.0999001497504367,-0.044499415948998484,-0.044499415948998484,-0.11844009503637035,-0.14199045856176623,-0.044499415948998484,-0.044499415948998484,-0.0629940788348712,-0.0629940788348712,-0.044499415948998484,-0.10954451150103323,-0.044499415948998484,-0.2132007163556105,-0.06299407883487118,-0.13456839120487699,-0.04449941594899848,-0.07722832842765417,-0.0629940788348712,-0.044499415948998484,-0.14907119849998599,-0.08926436853549036,-0.044499415948998484,-0.044499415948998484,-0.08926436853549036,-0.044499415948998484,-0.10954451150103323,-0.0999001497504367,-0.19205531989934396,-0.044499415948998484,-0.0629940788348712,-0.044499415948998484,-0.0999001497504367,-0.13456839120487696,-0.0629940788348712,-0.1558573000398393,-0.07722832842765419,-0.08926436853549036,-0.12674485010489558,-0.0629940788348712,-0.11844009503637035,-0.08926436853549036,-0.0629940788348712,-0.07722832842765419,-0.044499415948998484,-0.17478529162090872,-0.07722832842765419,-0.0629940788348712,-0.06299407883487118,-0.044499415948998484,-0.08926436853549036,-0.07722832842765417,-0.14907119849998599,-0.08926436853549036,-0.0629940788348712,-0.08926436853549036,-0.044499415948998484,-0.0629940788348712,-0.07722832842765417,-0.1267448501048956,-0.07722832842765419,-0.0999001497504367,-0.0999001497504367,-0.10954451150103321,28.7
1.1044278376746357,1.1467916915189293,-1.6436602612348485,-0.415907873732428,-0.48772236467012914,-0.8676905831448009,-0.27259856706992697,-0.3428990240036998,-0.3527944784425945,-1.2117229728553933,1.0411807321608093,-0.5230014462035358,-1.0942365769436344,0.8065758349537706,-0.06299407883487118,-0.0629940788348712,-0.1267448501048956,-0.10954451150103321,-0.12674485010489558,-0.10954451150103323,-0.07722832842765419,-0.10954451150103323,-0.14907119849998599,-0.12674485010489558,-0.15585730003983933,-0.11844009503637039,-0.08926436853549036,-0.10954451150103323,-0.0629940788348712,-0.19752056530050852,-0.21821789023599242,-0.16238586255274187,-0.08926436853549036,-0.1267448501048956,-0.1558573000398393,-0.08926436853549036,-0.2510482226267169,-0.07722832842765419,-0.09990014975043672,-0.044499415948998484,-0.07722832842765419,-0.08926436853549036,-0.0999001497504367,-0.044499415948998484,-0.044499415948998484,-0.11844009503637035,-0.14199045856176623,-0.044499415948998484,-0.044499415948998484,-0.0629940788348712,-0.0629940788348712,-0.044499415948998484,-0.10954451150103323,-0.044499415948998484,-0.2132007163556105,-0.06299407883487118,-0.13456839120487699,-0.04449941594899848,-0.07722832842765417,-0.0629940788348712,-0.044499415948998484,-0.14907119849998599,-0.08926436853549036,-0.044499415948998484,-0.044499415948998484,-0.08926436853549036,-0.044499415948998484,-0.10954451150103323,-0.0999001497504367,-0.19205531989934396,-0.044499415948998484,-0.0629940788348712,-0.044499415948998484,-0.0999001497504367,-0.13456839120487696,-0.0629940788348712,-0.1558573000398393,-0.07722832842765419,-0.08926436853549036,-0.12674485010489558,-0.0629940788348712,-0.11844009503637035,-0.08926436853549036,-0.0629940788348712,-0.07722832842765419,-0.044499415948998484,-0.17478529162090872,-0.07722832842765419,-0.0629940788348712,-0.06299407883487118,-0.044499415948998484,-0.08926436853549036,-0.07722832842765417,-0.14907119849998599,-0.08926436853549036,-0.0629940788348712,-0.08926436853549036,-0.044499415948998484,-0.0629940788348712,-0.07722832842765417,7.8898669190297515,-0.07722832842765419,-0.0999001497504367,-0.0999001497504367,-0.10954451150103321,22.9
-0.39846717634156464,1.67778300151203,2.5529749976426874,-0.4181259475459709,3.160440923062437,-1.516987171814107,-0.27259856706992697,-1.249923680615945,0.140137423489647,-1.1690502866016859,2.5634553251714953,-0.8678825041257632,-0.5656403999282774,-0.5342753944686417,-0.06299407883487118,-0.0629940788348712,-0.1267448501048956,-0.10954451150103321,-0.12674485010489558,-0.10954451150103323,-0.07722832842765419,-0.10954451150103323,-0.14907119849998599,-0.12674485010489558,-0.15585730003983933,-0.11844009503637039,-0.08926436853549036,-0.10954451150103323,-0.0629940788348712,-0.19752056530050852,-0.21821789023599242,-0.16238586255274187,-0.08926436853549036,-0.1267448501048956,-0.1558573000398393,-0.08926436853549036,-0.2510482226267169,-0.07722832842765419,-0.09990014975043672,-0.044499415948998484,-0.07722832842765419,-0.08926436853549036,-0.0999001497504367,-0.044499415948998484,-0.044499415948998484,-0.11844009503637035,-0.14199045856176623,22.472205054244235,-0.044499415948998484,-0.0629940788348712,-0.0629940788348712,-0.044499415948998484,-0.10954451150103323,-0.044499415948998484,-0.2132007163556105,-0.06299407883487118,-0.13456839120487699,-0.04449941594899848,-0.07722832842765417,-0.0629940788348712,-0.044499415948998484,-0.14907119849998599,-0.08926436853549036,-0.044499415948998484,-0.044499415948998484,-0.08926436853549036,-0.044499415948998484,-0.10954451150103323,-0.0999001497504367,-0.19205531989934396,-0.044499415948998484,-0.0629940788348712,-0.044499415948998484,-0.0999001497504367,-0.13456839120487696,-0.0629940788348712,-0.1558573000398393,-0.07722832842765419,-0.08926436853549036,-0.12674485010489558,-0.0629940788348712,-0.11844009503637035,-0.08926436853549036,-0.0629940788348712,-0.07722832842765419,-0.044499415948998484,-0.17478529162090872,-0.07722832842765419,-0.0629940788348712,-0.06299407883487118,-0.044499415948998484,-0.08926436853549036,-0.07722832842765417,-0.14907119849998599,-0.08926436853549036,-0.0629940788348712,-0.08926436853549036,-0.044499415948998484,-0.0629940788348712,-0.07722832842765417,-0.1267448501048956,-0.07722832842765419,-0.0999001497504367,-0.0999001497504367,-0.10954451150103321,22.1
-1.3022351239594148,0.15782037665657656,-0.4008729085094163,1.345702408489402,-0.48772236467012914,1.0159990707250288,-0.27259856706992697,1.6007252401653962,-0.18895873069054864,1.1174944851594597,-0.894094568593587,1.6612452539705709,1.530926459469711,0.8065758349537706,-0.06299407883487118,-0.0629940788348712,-0.1267448501048956,-0.10954451150103321,-0.12674485010489558,-0.10954451150103323,-0.07722832842765419,-0.10954451150103323,-0.14907119849998599,-0.12674485010489558,-0.15585730003983933,-0.11844009503637039,-0.08926436853549036,-0.10954451150103323,-0.0629940788348712,-0.19752056530050852,4.582575694955841,-0.16238586255274187,-0.08926436853549036,-0.1267448501048956,-0.1558573000398393,-0.08926436853549036,-0.2510482226267169,-0.07722832842765419,-0.09990014975043672,-0.044499415948998484,-0.07722832842765419,-0.08926436853549036,-0.0999001497504367,-0.044499415948998484,-0.044499415948998484,-0.11844009503637035,-0.14199045856176623,-0.044499415948998484,-0.044499415948998484,-0.0629940788348712,-0.0629940788348712,-0.044499415948998484,-0.10954451150103323,-0.044499415948998484,-0.2132007163556105,-0.06299407883487118,-0.13456839120487699,-0.04449941594899848,-0.07722832842765417,-0.0629940788348712,-0.044499415948998484,-0.14907119849998599,-0.08926436853549036,-0.044499415948998484,-0.044499415948998484,-0.08926436853549036,-0.044499415948998484,-0.10954451150103323,-0.0999001497504367,-0.19205531989934396,-0.044499415948998484,-0.0629940788348712,-0.044499415948998484,-0.0999001497504367,-0.13456839120487696,-0.0629940788348712,-0.1558573000398393,-0.07722832842765419,-0.08926436853549036,-0.12674485010489558,-0.0629940788348712,-0.11844009503637035,-0.08926436853549036,-0.0629940788348712,-0.07722832842765419,-0.044499415948998484,-0.17478529162090872,-0.07722832842765419,-0.0629940788348712,-0.06299407883487118,-0.044499415948998484,-0.08926436853549036,-0.07722832842765417,-0.14907119849998599,-0.08926436853549036,-0.0629940788348712,-0.08926436853549036,-0.044499415948998484,-0.0629940788348712,-0.07722832842765417,-0.1267448501048956,-0.07722832842765419,-0.0999001497504367,-0.0999001497504367,-0.10954451150103321,16.5
-1.4465768748229397,0.144545593906683,-0.1691667918994826,1.2597142269140187,-0.48772236467012914,1.0159990707250288,-0.27259856706992697,0.3654440411601482,0.8083023425827723,1.1174944851594597,-1.1073927011495295,1.6612452539705709,1.530926459469711,0.8065758349537706,-0.06299407883487118,-0.0629940788348712,-0.1267448501048956,-0.10954451150103321,-0.12674485010489558,-0.10954451150103323,-0.07722832842765419,-0.10954451150103323,-0.14907119849998599,7.889866919029751,-0.15585730003983933,-0.11844009503637039,-0.08926436853549036,-0.10954451150103323,-0.0629940788348712,-0.19752056530050852,-0.21821789023599242,-0.16238586255274187,-0.08926436853549036,-0.1267448501048956,-0.1558573000398393,-0.08926436853549036,-0.2510482226267169,-0.07722832842765419,-0.09990014975043672,-0.044499415948998484,-0.07722832842765419,-0.08926436853549036,-0.0999001497504367,-0.044499415948998484,-0.044499415948998484,-0.11844009503637035,-0.14199045856176623,-0.044499415948998484,-0.044499415948998484,-0.0629940788348712,-0.0629940788348712,-0.044499415948998484,-0.10954451150103323,-0.044499415948998484,-0.2132007163556105,-0.06299407883487118,-0.13456839120487699,-0.04449941594899848,-0.07722832842765417,-0.0629940788348712,-0.044499415948998484,-0.14907119849998599,-0.08926436853549036,-0.044499415948998484,-0.044499415948998484,-0.08926436853549036,-0.044499415948998484,-0.10954451150103323,-0.0999001497504367,-0.19205531989934396,-0.044499415948998484,-0.0629940788348712,-0.044499415948998484,-0.0999001497504367,-0.13456839120487696,-0.0629940788348712,-0.1558573000398393,-0.07722832842765419,-0.08926436853549036,-0.12674485010489558,-0.0629940788348712,-0.11844009503637035,-0.08926436853549036,-0.0629940788348712,-0.07722832842765419,-0.044499415948998484,-0.17478529162090872,-0.07722832842765419,-0.0629940788348712,-0.06299407883487118,-0.044499415948998484,-0.08926436853549036,-0.07722832842765417,-0.14907119849998599,-0.08926436853549036,-0.0629940788348712,-0.08926436853549036,-0.044499415948998484,-0.0629940788348712,-0.07722832842765417,-0.1267448501048956,-0.07722832842765419,-0.0999001497504367,-0.0999001497504367,-0.10954451150103321,
